author,comment,likes
@nestisrianggraeni6852,"Yeayyyy,,, 1 Minggu Sudah Menunggu Konten Terbaru DMS ❤😍🥰 Guys Jangan Lupa, nyalakan Loncengnya ☺",51
@intaanRa,"Alhamdulillah akhirnya bisa sedikit mengobati rasa penasaran kita terimakasih kak sara dan team , ❤ sekarang tugas kita ayo saradict mari kita trandingkan 🎉",113
@sulasih3919,Trending pastii,0
@RahmiMimi-lc4pi,Ayo trending kannnnn,1
@hamadaasahi5644,"AAAAA GA SABAR BANGETT, THANK YOU KA SARA DAN TEAM ❤❤😭😭",3
@akezella2708,❤❤❤ lopee banget sama semua team DMS,0
@muhalfin_m4760,bentar ini serius?,0
@ESamsung-rl4ie,TRENDING T<br>TRENDING<br>TRENDING<br>JANGAN PAKE EMOTE GUYS<br>TRENDING <br>TRENDING,0
@nurulrohmah218,coba yang nelusur ditayangin juga 🤭🤭🤭,0
@rismacimot3035,Asyiiiiikkkkk yang ditunggu tunggu akhirnya tayang d YouTube juga❤🥰,0
@tritantiyuliantidewi6708,Jangan pake emoji gays,0
@tritantiyuliantidewi6708,Trending kan,0
@shopiikameliaa5660,Akhirrrnya adaa jugaaaaaaaa,0
@vinareviana1572,Ayokkk kita trendingkan lagiii guyssss❤❤,28
@funsudden212,leggooooooooooo,0
@lindadwia1730,GOKILLLLLLLL DMS🔥👏👍,0
@ainunluthfiyah242,"Alhamdulillah. Aku punya aplikasi DMS plusnya sih, tp kalau mau lihat videonya kan berbayar, pengen nonton buangetttt tp krn berbayar jadi mundur²",0
@iyenchannel02,"AYOOOO SEMANGAT,BIAR TRENDING 1,Thank u so much DMS!!!",232
@siskafaydhil8899,Masyaallah Alhamdulillah akhirnya..sehat terus kak sara dan semua tem DMS.. semakin sukses.. Aamiin ❤,1
@indahjanuary2414,cant wait,0
@SyahwaAnjani,"Alhamdulillah yg ditunggu&quot; segera tayang, sukses trs ka sarah sekeluarga dan tim dms🥳🤩",8
@arummanis8644,Trending kaaaaaannnnn😍,0
@Caca_Rasendria,Trendingkan guys ❤,0
@enaranita2675,TRENDING 1 YUKKK BISAAA,0
@ayusafitri2071,Trending yukk trending😍,0
@Ichaapriliani94,GASSSSSSSSS,0
@sentyadewi8080,HARUS TRENDING 1,0
@S_AndromedA1789,"Seneng bangeeett..makasih team DMS,LOVE kak Sara, bwang Demian, bwang Fad n Mas Nunu..loooooveee sekebon",18
@muhammadhaziq7033,Tq ka Sara Dan team nya akhir nya bisa nonton juga all support kak Sara Dan team,0
@yulidailychannel9912,Alhamdulillah yang di tunggu-tunggu 🥰,1
@agusananta8192,Akhirnya yang di tunggu2 tayang juga.,0
@EfendiFendi-b8s,Trendingkan❤,0
@justrandom1376,Ayo tayang gasabar kak,0
@Moondaepuppy17,Akhirnya tayang juga keren banget terimahkasih teh Sarah and team DMS,7
@yantty3928,Jam brpa tayang nya,0
@HaiiTiya,Fixs ini malam mingguan bareng DMS❤️❤️ <br>Maaf ayang DMS dulu baru kamu 🙏,1
@yantty3928,Aduhhh gk sabar nontn,0
@MamaTasya-wc6hn,Wajibbbbbbbb trending gassssssssss,0
@carolinecaroll284,Sukses sll buat DMS beserta team..sehat2 semua.,17
@nrsyxz,Kak sara buat penulusuran di Malaysia plss teringin nk tgk kak sara buat di Malaysia,0
@dedihendra1849,"Alhamdulillah akhirnya yg ditunggu tunggu tayang juga, makasi DMS",0
@nrsyxz,Blh ni trending salam dari Malaysia,0
@gavrilanandasetianingrum3311,Yeayyyyy,0
@ilhamangger4289,GILEEEEEEEE GASSS TRENDING 1,0
@putriekeyla187,Gedorin rumah aku ges kalo aq lupa jam tayang nya,2
@ainunseptika431,Gass trendingg yukk...,0
@ido03,Ini serius full penelusuran nya ditanyangin di yt?,0
@deladealrs5450,Pengen nonton GAK SABAAAAARRRRRR🤩,0
@beautyriceisme,bismillah trending,0
@PutriNanda-ho5hj,Alhamdulillah ❤,0
@MamaMoya4,Penantian 😍,0
@kekemalahayati1231,Belum tayang udah like 👍,0
@sosasoniairly,Asiiiikkk huhu makasiii team diary misteri sarah.,0
@tioblue4755,Gaskeun bos,0
@MikkaNabila,"Gak sabar aku, thank you DMS ❤️🥰",0
@pinkcrystalss,YAAAYY THANKK YOUU!!😭😭❤️❤️❤️,0
@fajarnirmalasarias5004,Seriusannnnnnnnnnnnn akhirnya,0
@supsub1565,Akhirnyaaa!!!!,0
@Adittt09,Kaget campur seneng dapet notif dri yutub kya gini😭😭😭👍👍❤,1
@juneisme30,"Ini dia nih, akhirnya bakal tayang diyoutube juga",0
@davidlimbong1111,Harus trending nih 👻👻👻👻👻,2
@sandrapuspitasari7102,Dishare guys!!biar trending!!!,0
@nya69696,"Kurang titlenya kayaknya mbak Sara, tambahin (Youtube cut version) 😂",1
@seviazzhra9287,HARUS TRENDING NO 1 !,0
@kheyrani6506,"Asyikkkk... Akhirnya bisa ikutan ngrasain ketegangan bertemu si Anna, meskipun hanya lewat youtube, TRENDINGKAN GUYS...",252
@RamaTelOfficial,"Please trending,Jangan ada koment pakai emot",1
@akuimutt650,BISMILLAH TRENDINGG BIAR BISA DINIKMATI SEMUA SARADICTTTT,54
@threeutami6552,DMS gaaasssss....trendiiingg.....🎉🎉🤩🤩😍😍❤️🍅,0
@nisaaja8766,"Akhirnya tayang,pasti trending pasti pasti bisa semangat team dms😊",17
@gesmanadeem4841,Waah gak sabar nunggu masih 4 jam lagi,0
@aurelasita8253,AKHIRNYAAAAAA,0
@mydin8149,Ga sbrrr❤❤,0
@muhammadnajib6732,ayokkk terendingg kan mantemannnnnn,0
@dedehoiriah6154,Aaaa di tunggu banget dms spesial ini❤,0
@liatriana9660,Alhamdulillah nuhun nyai pak dem dan smua crew sudah baik hati tyg di ytb,0
@hanidwifar,aaaaaa omgggg cant waitttt,0
@wahyuningtias1101,Tiap hari Bolak balik buka yutub cuma buka yutubnya mami udah up apa belum itu doang sih sambil nonton eps dulu² saking sukanya ❤❤🎉😂😂,3
@yoorakim1027,Seriusan?  Semoga durasi nya lama hehe,0
@rantiranti6173,Akhirnya yang di tunggu2 mau nonton di dms plus kok punya ku kelamaan loading ya....,0
@riantifaradila1962,Harus trending!!! Komennya jgn pake emot yaaa gaessssss,0
@deathwellgaming8130,Eh gmn? Tau gt kemarin gak bayar 200rb buat full episode journey to annabelle 😂,0
@trirahayu6884,"Yessss ditayangin diyoutube,, mkasih mbk sara lup²",0
@nillasentika2473,"Harus trending,, terus agar mami dan tim semangat terus, dan sehat yang paling penting, subscribe jangan lupa coment dan like ☺☺ 💪💪💪",74
@rahmayunita7950,Aaaaa baiikkk bgtttt😢😢❤,0
@Mariaasumpta6089,"Sangat tidak sabaaar😊. Trimakasih nyai , pak produser 😁dan tim semuanyaaaa❤❤. Semoga sehat selaluu ya. Biar semangat lagi penelusurannya. Sayangg bgt sama DMS 😙💜💜💜",10
@fimoo924,❤,0
@riyanrania1332,"Terharu bnget di tayangin di YouTube 😭 terimakasih kasih bnyak mba dan mas dem , serta tim dms lainnya, semoga kalian sehat selalu, semoga video video dms selalu trending 🙏❤️👉🍅",80
@Rafiitjdn,Wihh seru nih!!,1
@Saraddicts.sidoarjo,JOURNEYTOANNABELLE Gasssssssss Terussssss,1
@RakaRegiansyah,aaaaaa thankyouu,1
@bejoyabejo1934,trendingkan gas gas gas,1
@chanmeymey8760,"alhamdulilah,,,,semangat dan sehat selelu buat mbk sarah dan team,,aminnn",1
@HaniffaAyudya-b4z,Ahirnya yg di tunggu²❤🎉,0
@Saraddicts.sidoarjo,Semangat trending kan,1
@meliaputri4566,"Finallyyy bisa nonton di yt juga wkwkwk,ini harus trending 1 siiii,FIXXXXXX 💜💜💜💜",1
@handikaardan25,WAJIB TRENDINGG GUYS,5
@alifpudin8675,Dms terbaikk,1
@nurhayatihanafi4747,Waduh ga sabar si ini pengen bgt nonton,1
@AnggaYudistira57,Ini terlalu kerennnnnnnnn,2
@endahfauziyah1943,Gokilll beneran tayang di youtube nih?? Wahhhh  makasih,1
@Saraddicts.sidoarjo,Sukses selalu DMS,1
@FiyaWidia,Yang aku tunggu&quot; akhirnyaaaa mo nangisss :(,1
@miegoreng8902,Saya sih pengen nonton yang di Al catraz hehe,1
@Saraddicts.sidoarjo,Akhirnya,0
@Saraddicts.sidoarjo,Yuhuuuu,0
@dikaputrapermana11,Sehat selalu buat TEAM DMS dan semoga segala AKTIVITASNYA dilancarkan selalu💃💃,37
@trifenasriwahyuni6682,"Puji Tuhan setelah dintunggu2, terimakasih Pak Dem akhirnya bisa nonton juga 😢😢😢",2
@Gopanz,"Alhamdulillah ya allah puji syukur, nyai dan teman2 kru mau nayangin di yt☺☺ untuk eps selanjutnya ditayangin lagi di yt ya nyai☝☝suport trus wajib trending sihh🎉🎉🎉🎉",3
@keysusanto1305,Gila2… sumpah demi apa ka sara… akhir nya nayanging preston castle… gue tungguin ini,1
@chiaky7334,"Akhirnya yg d tunggu2, like2👍👍👍👍👍👍",0
@naningyasmin9371,Di Tunggu tayangnya Mba Sara 💙💙💙 melaju majuuuu teruuussss channel nya,0
@Roosjeanej,Gasss trendingkan,1
@adityaprasetya659,cant waittt..!! thx to kak sara and team mau tayangin d youtube.. ayo saradict bikin trending,9
@ferialdwizaldi9282,"Aaaaa,, akhir nyaaa ilove you kak sarah n team😘😘😘🤩🤩🤩",0
@arinakholifah5636,Gasabarrrr❤,0
@ismailia1801,"Sehat selalu dan sukses terus untuk Mami Sara, Pa Dem, Mas Wisnu, Bang Fadi dan team DMS ❤️🍅",31
@muhammadzaki2147,"Akhirnya ditayangin di youtube juga, ditunggu2",1
@eggansupriyanto8052,Wajib Trendinggggg,2
@eggansupriyanto8052,Yuk bisa yuk guysss,2
@deliasepticf0849,AYO PLS TRENDINGIN INI BIAR BISA DITAMBAH LAGI TAYANGAN JOURNEY TO ANABELLE 🥳🥳🥳,120
@hanttyswetty2779,Love you tomat nyai,2
@dwioktavianty2195,Malem minggunya nonton DMS😊😊 dan ini spesial🎉🎉🎉,3
@deliasepticf0849,BNERR,0
@ayuilmijuliansari9479,Gasabarrrrrr bngetttttt,3
@grlrizalgrlrizal6728,"Akhirnya upload jga di youtube,engak sabran lgi nonton dan bagaimana alur ceritanya,kalau be gini pokoknya seru dehh,gokil habis.<br>Thank buat nyai pk dem nunu fadi dan team DMSnya ud mau upload ke youtube,pokoknya the best dehh,untuk semuanya",10
@MuhammadRizky-c1s,Akhirnya tayang jga di YouTube.ngk sbar nunggu nya.dms naik trus,2
@Sherly208,Alhamdulillah akhirnya Yukk guyss bikin trending 😭👏🫶,122
@Em_I_Ai,Ini beneran tayang di youtube ?????? Waaaaaaaa kak sara terbaik 😭🔥🔥🔥🔥,1
@bllumi,THANK YOU DMS! HARUS TRENDING 1 NIH!,120
@ibuendang6145,Aaaaaa,1
@wahidby_2582,Pokoknya tetap menunggu,2
@nilammetallica3623,Wohoooooo yg ditunggu tungguuu 😮😮😮😊,1
@milaam-k8i,apalagi bang fadiii ehe wleee,2
@milaam-k8i,i lofff yuuuu somaaachhhhhhh,2
@gibransyahida3354,Pas banget lagi ulang tahun hari ini berasa dikasih kado ama dms upload 🥲🥰,1
@milaam-k8i,omagaaaaa nyaiiiiiiikkkk,2
@dinafarahdhila7509,Seneng bgt di tayangij di youtubeeeee omg 🎉🎉🎉,1
@milaam-k8i,plissss,1
@ayupramita1440,Aaaaaaa gaaa saabaarrr bett nntonnyaaaaaa 🫣🥰😊,2
@muhammadarkana1244,Ok,1
@ekaseptia8849,ini serius tayang d youtube??????,1
@novidwps,Ini video trailer doang apa salah satu video waktu disana? 😢 <br><br>kalau ini beneran salah satu dari journey disana aku seneng bgt sih di up di ytb,1
@Sprunkioren779,Alhamdulillah terima kasih nyai pak dem mas Wisnu n bang Fadi...n all kru DMS Klian terbaik. 🎉❤,2
@adipatisubandhio1732,"Alhamdulillah... Akhirnya bs tayang jg di you tube, terima kasih buat mba &amp; tim DMS yg selalu berikan yg terbaik buat kita saradict 🥰🌹🙏🏻🌹",215
@quadrifoglio7511,Aaa.... Can&#39;t wait! 🤩🤗🥰,1
@Holisa_08,Terimakasih Dms,2
@nengtitin468,Trending kan,3
@annysaputrirahmani,Aaaaaaaaa dag-dig-dug deeeeerrr,1
@dodytriahmadi4294,Trendingkannnnn,2
@lattechocolate7450,"Mau kasihtau mamaku ahh, mamaku pengen bgt nonton episode annabelle tp dia gak langganan DMS +",1
@sitiimaysaroh8974,THANKYOU DMS!  NAIK TERUSSS!!,2
@riskaarifinlubis,Yg ditunggu2 akhirnyaaaa🎉😭😭😍😍,1
@anisamaydita5137,"YEYYY AKHIRNYAA DIUP DI YOUTUBEE, sehat selalu nyai dan tim dms💞💞💞",3
@nurainiramadhani2648,"Mas dem, mau tanya. Kok aplikasi DMS+ punyaku log out sendiri ya",1
@Kikiyii,"GUYSS INI HARUSS TRENDINGG 👍, APPRECIATE BUAT KAK SARA YANG UDAH MAU NAYANGIN INI DI YOUTUBE NYA, AYO GUYSS BIKIN TRENDING🔥🔥🔥<br><br>Edit: Keren broww kalian semuaa",5065
@RLFamily_07,Wahhhh😍😍😍😍,1
@real__masvia,DMS Naik Terus yuuuukkk.... segera dibagikan linknya... Nonton bareng...<br><br>Terima kasih Tim DMS dikasih sedikit cuwilan perjalanan kalian di sana. Matur suwun kang katah.,50
@Anyaaismiii,Trendingin lagi jangan lupa ya gaisss . Note jangan pake emoji yaa,19
@MuhammadElfareza-eq9fo,Aaaa akhirnya tayang jug di youtobe😭😭😭,1
@eggansupriyanto8052,Thanks a bunch for all DMS Team.... I really hope you are always healthy and increasingly successful,35
@WahyuAs-r2q,❤❤,1
@meilindasetiyaningsih5280,Udah gk sabar pengen nonton...dms naik terus💖,4
@creamynd,akhirnya yang ditunggu-tunggu 🎉,2
@AmoyGemoyy-cm7ec,Udh gak sabar sih <br>Gass pokonya <br>Jan lupa bikin trending yah gays🙏,3
@Bani21_21,Trendingkan guys supaya diupload 1 konten lagi,6
@Alunaaa__,Yang ditunggu² akhirnya..<br>Sampai repeat trailer nya mulu loh wkwk,3
@sahrulmub2360,ya allah ini beneran di upload 😭🤍❤️🙏🏻 makasih kak sara and tim,1
@Endarti-lr4pr,Bakalan seru nihh🤗🤗🤗,1
@shn7774,Beneran tayang di YouTube donhgg😭😭❤️❤️,1
@fahmialamsyah4719,yang kutunggu tunggu,4
@mimifitriyani1892,"Thank you nyai and team😭 akhirnyaaaa,,, ga bisa berkata² lagi pokoknya😭😭😭 love u🍅 DMS naik teruuussss❤❤❤",2
@racchell_,"Aaaa sudah tidak sabar menonton kakak-kakak misteri favorite kuuww , Semangatt terus DMS !! 🎉❤😊",51
@Moci_gemoy_id,❤️❤️❤️❤️❤️❤️❤️❤️😭😭😭😭😭akhirnyaaaa❤❤❤❤,1
@septiyansaputra7631,tinggal beli cemilan buat nonton apalagi pas lagi malming an,1
@zhoubabe_why,Auto nntn niii,0
@yulianantza5863,Akhirnya terwujud tayang di yt 😍😍,1
@Allthethings_SpreadPositivity,Yg ditunggu2 ❤,1
@watilestari4203,Gx sabar nunggu jam 17.30❤,1
@aznandaa4669,THANKYOU DMS! NAIK TERUSSSS!!!!,2
@afiuuuu23,semangat DMS,2
@SyifaSyifa-fd4tg,Gaa sbarrrrr pngen nnton  trimaksih Dms ❤️,2
@SyifaSyifa-fd4tg,Akhirnya yg di tunggu&quot; Dms naikk trussss,2
@AulioUtomoOfficial,Gak sabar nontonnya,1
@suryarizky21,Mantap sukses selalu untuk DMS,4
@simamange,gak sabar pingin nonton,2
@SuroyahSuroyah-k4q,Ahir nya tayang juga di YouTube ❤❤DMS naik terus,8
@evabonita5400,Yeyy makasih dms,2
@samsinar9979,Wih GK sabar♥️ lovyou 🍅 buat nyai🥰,1
@hakavgogh,"terima kasih banyak, dms",2
@Valley_Of_Lies,Aaaaaaa akhirnya yang kutunggu tunggu,3
@viviipi,love youu kak saraa❤❤,1
@nikencindy6939,Alhamdulillah akhirnya videonya di upload ke youtube. Ga sabar buat nunggu 😄🥰,3
@janihrahman8802,"Langsung di notif dong , supaya ga ketinggalan❤",2
@FatanFatanhullah,Dms naik terussss dan kompak selalu....,43
@siomitaufik8542,❤❤❤❤,0
@windanita6668,ga sabar mau nontonnya ❤‍🔥,2
@yohanesariyantorivaldojewa7188,Yang di tunggu&quot; akhirnya tiba😁,1
@Ayra0731,Uwahhh adaaa🎉,2
@handianapriandi6044,"Akhirnya tayang juga, terimakasih DMS❤",31
@ridhowiranatakusumah6531,Kl mau ntn yg annabelle dmn ya,0
@CleoSnyders-q2k,Good,1
@channelku9433,Baru awal malah pengen ngakak lihat bang fad nangis😅😂 padahal serem Lo ini🤦‍♀️,0
@masdardwn1530,Kirain komunikasi ama abigail,0
@kaditadita8898,"Detik <a href=""https://www.youtube.com/watch?v=YKrqTHNymAk&amp;t=1222"">20:22</a> liat dimeja seperti ada rambut maju mundur😢😢",0
@thien_yan7747,Di menit ke 24.20 aq liat ada yg kaya gerakang jengking&quot; hitam,0
@Xstoreid-x6f,Enegnya sampe sini😮😮,0
@Babale607,Gara2 nonton close the door lngsng kesini😅,0
@wisa2039,setelah liat youtuber org luar negeri lain. liat ini kaya lebay..😢,2
@reactionsoul1317,FADI ANJING 😂,1
@atikahabdullah9238,Nontonnya dimana siii??,0
@HutankChinaa,Collab ama duo paranormal juga gk sih yaitu <b>Sam and Colby</b> ? 😁,1
@nismanhl683,Ngakak bang fadi woyyy...,0
@intanalya9913,Ini horror tapi nntnnya ngakak mulu 😭🤣🤣🤣,0
@PoppOokk,Mba Sara itu si fadi tlg lah di kasih nasehat biar ngomongnya yg sopan🙏🙏🙏,1
@isminurulazmi,"Kalo bisa sih kata katanya di saring lg kak, soalnya pasti yg nonton gak cuma org dewasa.",0
@isminurulazmi,Berapa banyak anjing di sebut?,0
@TheGreatMerlin.,Ada rencana ke apalachian mountain kah dms ini guys ? klo bisa sh seru parah kayaknya,0
@whbi_00,"Enek perutnya pas nonton ini,",0
@ABRAHAMKOAGOUW-ny1eg,Hanya satu Iblis paling takut yaitu TUHAN YESUS KRISTUS Raja semesta alam pencipta Manusia dan Bumi.,1
@ABRAHAMKOAGOUW-ny1eg,Iblis itu memang ada tapi Hanya satu yg iblis paling ditakuti yaitu TUHAN YESUS KRISTUS sang Raja diatas segala Raja amin.,5
@yovaniolivia6321,"<a href=""https://www.youtube.com/watch?v=YKrqTHNymAk&amp;t=659"">10:59</a> Ada yang jalan bang fadi sampe nangis",0
@RVchanelV,"Yaelahh,,,Pindah di atas ngelawak terus bang 😅😅😅",0
@Mazeppa385,"Jujur aja kak, kalau di luar negeri ga seram-seram amat,cobalah di Indonesia,kerasanya seram.😅",1
@SamsungA20-ue7cv,10.40 kocak kentut bgtuu...😢😂😂😂,0
@sweetdreamyyy,"kak klo bs kurangin lah kata2 anj1ng dsb, klo lg di tempat2 kykgini. etika kita aja sih berkunjung..",10
@larasatiputritiami3189,fadi bengek nya sampai gitu ih😭😭,0
@HerlynEn,Baru nonton 5 menitan udah berasa sesak napas,0
@a1fadena,Takut banget anjir kaya ada yang nungguin diujung sana,0
@abdulbarees7035,Merinding parah !!!,0
@hanifahfanny9327,"KA Sarah bagaimana cara membuang hal negatif yang datang pada saya,kadang penasaran dengan konten2 KA sara namun setelahnya saya pasti sakit",0
@RioFerdian,"TOLONG PIHAK DEVELOPER, ADAIN VERSI PC /  WEBNYA JUGA YA DI DMSPLUS, SAYA CAPEK NONTON SAMBIL NUNDUK DI HP HEHEHE",0
@Flouraagns,"ka, kalau udau beli dms per chapter cara nontonnya gimana?",0
@arykuyengz9366,"Bisa gak sih , gak usah ngomong &quot;anjing&quot;<br>Sopan aja , gak usah terlalu anjing jugak",1
@Kings_ff168,"<a href=""https://www.youtube.com/watch?v=YKrqTHNymAk&amp;t=2231"">37:11</a> ini suara kentut apa suara apa",0
@ItsmeAyu-tu5jt,Hawanya energi nya kuat bngt ka,0
@juariyah0949,gue baru berani nonton eps ini skrg😭,1
@veronpadalani2573,"Mau nanya,<br>Knp lambang di baju saat di indo ( mawar merah ) &amp; di luar negerinya &quot; (+)&quot;  berbeda?",1
@riyadmk-td3qm,pngn liat hantu juga😢,0
@elwiimart,ini lanjutan yg shanley hotel bukan yaa?,0
@asukalyana9472,"Sumpah seumur&quot; nonton dms yg penelusuran di indo mentok paling nangis karna ceritanya sedih atau kisah si sosoknya kasian. Tp baru kali ini nonton yg penelusuran di luar ampe bener&quot; mual, kek diaduk&quot; perutnya. Sumpah energi nya kuat bngt sih:(",5
@chiaajh8443,"Lucu ih pas bg fadi nangis,, ikutan nangis juga lagi..",0
@YuliDebby,Terakhir nonton Dms thn 2021 sampe sekarang baru berani nonton karna dulu kerja tinggal dikos sendiri jadi ga berani nonton dms pindah kerja pun mes nya lumayan nakutin jadi lama gak berani nonton,0
@SulpadriDaharim-k8q,Setan luar kagak norak😂,0
@KomangareniKomangareni,Fadi bener” luu yee😂,0
@kakarapp_,Semua cuman setingan yaa dek yaa,0
@CiciliaZahrin,Banyak banget bang fad bilang ajg bangsat ajg ajg ajg😢 suka bgt liat dms tp agak risih kalo ada kata kotor gt maaf ya,0
@CiciliaZahrin,"Bang fad jgn keseringan bilang anjing anjing gtu, kurang enak didengar maaf ya",0
@narana997,"Fadi lucu bgt 😂😂😂 penakutnya gemesin.. dgr langkah jalan lgsg ga kuat, mnt turun. Berarti dia berani kalo dkt nyai aja ya. Persis ky adik kecil cowo ngumpet di balik badan kakak cewenya 😂",0
@d_tisanowan,Ngakak banget sm fadi dr awal hahaha😂😂😂,1
@valentinaayu1225,Sempet ga percaya but dari scene terakhir yang itu suaranya miripp bangeet plisssss😢,2
@waty4793,peri x kak itu...kayak di film film,0
@kaylacell1181,Santai banget sih mereka liat hantu😮,0
@FikiLoss,Kalo beli paket yg 45rb sebulan bisa liat semua video yg diuploud di dms+ gasih kak atau cuman video” tertentu aja,0
@puputpuput4585,Ketawa mulu lihat fadi😅😅😅,0
@TaniaSalsabilaBayuPutriLeeee,"nonton dms kalo disekaligusin aku gabisaa, gakuat pliss, harus dikit dikit🙅🏻‍♀️🙅🏻‍♀️🙅🏻‍♀️🙅🏻‍♀️🙅🏻‍♀️",0
@oktaviani3714,Ini kpn ya kelanjutannya,0
@upnormaltraveller,Ceritanya asli mirip difilm The Conjuring 😱👍🏽👍🏽,1
@lunalovesboba,Abigail itu baikk,0
@lunalovesboba,"<a href=""https://www.youtube.com/watch?v=YKrqTHNymAk&amp;t=788"">13:08</a>",0
@salsabilaizzati7942,Keren banget sumpah..,0
@DillaAnggita-c1c,😂,0
@tehnikututorial,"Fandi ini tipikal kek gw ama tmen gw berdua masuk rumah&quot;an hantu, trus sodok&quot;an buat maju dluan padahal bru aja masuk pintu masuk. Belakang sendiri salah, mau dluan jga salah. pda akhirnya dapet barengan ama org yg bru masuk rmah hantu lainya.",2
@mutymainah2682,Seng lihat acara ini cuman ga suka dgn bahasa fadil yg sllu bawa&quot; anj**g omongan nya ga sopan dn hanya dia yg ngomong bgitu,0
@Kenzo_Family,Keren banget saraaaa,0
@lihcaagusria,"Yg gw mlas kalaw nntn dms sama yg satu itu tuhh , bising bgt sumpah, berisikkkk dehhhh 😂😂😭😭😭ngacokk bgt",0
@LisaRatnaRanuy,"Bang fad bisa gak sih gak bilang guguk,.anak w ikutan nnton nih 😂",0
@SintyaMega-y1c,Dimenit 35.20 kyk ada bayangan item ngga sih🫤,0
@zulfiaretnawerdani2116,Ngakak sampe ngik ngik nnton part nya bang fad😭,0
@nadyneovindaadityasari7778,Demit luar dibacain ayat kursi mempan ga sih?,1
@achutaisah7617,Yg pas cuplikan tayang di vidio yg mana ya ?,0
@hariatysiregar9660,Makasih banyak DMS udah nanyangin di youtube,0
@Nurhasim.pkl123,😂 ngakak sama bang Fadli,0
@herywijaya5084,"Coba syuting dikamboja nyai dan team,dulu nya banyak rakyat sendiri dibantai<br>Di Phnom phen ada sekolah musium tempat pembantaian dan masih ada sisa darah",1
@CitraZaoldyeck,kebiasaan ga sekip sekip iklan n ads pas lagi bagian serem seremnya eh kepotong iklan videeonya iklan kucing lage main awto netral rasanya.... banyakin lagi iklan video kucingnya pak dem...,0
@annisarahmawati9492,"Dulu w sering nonton horor barat the exorcist ,amytiville ,conjuring dll..<br>Gw rasa keren sih kak sara bisa nelusur ke tempatnya asli..di filmnya aja serem, apalagi datang ke tempatnya langsung..<br>Sukses terus buat tim DMS, makin keren kontennya..",2
